t_s,alpha_deg,q_deg_s,theta_deg,delta_e_deg
6.2,4.119221357453936,22.181183012786498,134.81755308156752,-5.0
6.202,4.1192213574539345,22.181183012786512,134.8619154475931,-5.0
6.204,4.119221357453934,22.18118301278653,134.9062778136187,-5.0
6.206,4.119221357453932,22.181183012786544,134.95064017964427,-5.0
6.208,4.11922135745393,22.181183012786562,134.99500254566985,-5.0
6.21,4.119221357453928,22.181183012786576,135.03936491169543,-5.0
6.212,4.1192213574539265,22.181183012786594,135.08372727772098,-5.0
6.214,4.119221357453926,22.181183012786608,135.12808964374656,-5.0
6.216,4.119221357453924,22.181183012786626,135.17245200977214,-5.0
6.218,4.119221357453922,22.18118301278664,135.21681437579772,-5.0
6.22,4.11922135745392,22.181183012786658,135.2611767418233,-5.0
6.222,4.1192213574539185,22.181183012786672,135.3055391078489,-5.0
6.224,4.119221357453918,22.18118301278669,135.34990147387447,-5.0
6.226,4.119221357453916,22.181183012786704,135.39426383990005,-5.0
6.228,4.119221357453915,22.18118301278672,135.43862620592563,-5.0
6.23,4.119221357453914,22.181183012786736,135.4829885719512,-5.0
6.232,4.119221357453913,22.18118301278675,135.5273509379768,-5.0
6.234,4.119221357453912,22.181183012786768,135.57171330400237,-5.0
6.236,4.119221357453911,22.181183012786782,135.61607567002795,-5.0
6.238,4.119221357453911,22.1811830127868,135.66043803605353,-5.0
6.24,4.1192213574539105,22.181183012786814,135.70480040207912,-5.0
6.242,4.11922135745391,22.181183012786832,135.7491627681047,-5.0
6.244,4.119221357453909,22.181183012786846,135.79352513413028,-5.0
6.246,4.119221357453908,22.181183012786864,135.83788750015586,-5.0
6.248,4.119221357453907,22.181183012786878,135.88224986618144,-5.0
6.25,4.119221357453906,22.181183012786896,135.92661223220702,-5.0
6.252,4.119221357453905,22.18118301278691,135.9709745982326,-5.0
6.2540000000000004,4.119221357453904,22.181183012786928,136.01533696425818,-5.0
6.256,4.119221357453903,22.181183012786942,136.05969933028376,-5.0
6.258,4.119221357453903,22.18118301278696,136.10406169630932,-5.0
6.26,4.1192213574539025,22.181183012786974,136.1484240623349,-5.0
6.2620000000000005,4.119221357453902,22.181183012786992,136.19278642836048,-5.0
6.264,4.119221357453901,22.181183012787006,136.23714879438606,-5.0
6.266,4.1192213574539,22.181183012787024,136.28151116041164,-5.0
6.268,4.1192213574539,22.181183012787038,136.32587352643722,-5.0
6.2700000000000005,4.1192213574539,22.181183012787056,136.3702358924628,-5.0
6.272,4.1192213574539,22.18118301278707,136.41459825848838,-5.0
6.274,4.1192213574539,22.181183012787084,136.45896062451396,-5.0
6.276,4.1192213574539,22.181183012787102,136.50332299053954,-5.0
6.2780000000000005,4.1192213574539,22.181183012787116,136.54768535656513,-5.0
6.28,4.1192213574539,22.181183012787134,136.5920477225907,-5.0
6.282,4.1192213574539,22.181183012787148,136.6364100886163,-5.0
6.284,4.1192213574539,22.181183012787166,136.68077245464187,-5.0
6.2860000000000005,4.1192213574539,22.181183012787177,136.72513482066745,-5.0
6.288,4.1192213574539,22.18118301278719,136.76949718669303,-5.0
6.29,4.1192213574539,22.181183012787205,136.8138595527186,-5.0
6.292,4.1192213574539,22.181183012787216,136.8582219187442,-5.0
6.2940000000000005,4.1192213574539,22.18118301278723,136.90258428476977,-5.0
6.296,4.1192213574539,22.18118301278724,136.94694665079535,-5.0
6.298,4.1192213574539,22.181183012787255,136.99130901682094,-5.0
6.3,4.1192213574539,22.18118301278727,137.03567138284652,-5.0
6.3020000000000005,4.1192213574539,22.18118301278728,137.0800337488721,-5.0
6.304,4.1192213574539,22.181183012787294,137.12439611489765,-5.0
6.306,4.1192213574539,22.181183012787304,137.16875848092323,-5.0
6.308,4.1192213574539,22.18118301278732,137.2131208469488,-5.0
6.3100000000000005,4.1192213574539,22.18118301278733,137.2574832129744,-5.0
6.312,4.1192213574539,22.181183012787344,137.30184557899997,-5.0
6.314,4.1192213574539,22.181183012787358,137.34620794502555,-5.0
6.316,4.1192213574539,22.18118301278737,137.39057031105114,-5.0
6.3180000000000005,4.1192213574539,22.181183012787383,137.43493267707672,-5.0
6.32,4.1192213574539,22.181183012787393,137.4792950431023,-5.0
6.322,4.1192213574539,22.181183012787407,137.52365740912788,-5.0
6.324,4.1192213574539,22.181183012787418,137.56801977515346,-5.0
6.3260000000000005,4.1192213574539,22.181183012787432,137.61238214117904,-5.0
6.328,4.1192213574539,22.181183012787447,137.65674450720462,-5.0
6.33,4.119221357453901,22.181183012787457,137.7011068732302,-5.0
6.332,4.119221357453902,22.18118301278747,137.74546923925578,-5.0
6.3340000000000005,4.1192213574539025,22.181183012787482,137.78983160528136,-5.0
6.336,4.119221357453903,22.181183012787493,137.83419397130695,-5.0
6.338,4.119221357453903,22.181183012787503,137.87855633733253,-5.0
6.34,4.119221357453904,22.18118301278751,137.9229187033581,-5.0
6.3420000000000005,4.119221357453905,22.18118301278752,137.9672810693837,-5.0
6.344,4.119221357453906,22.181183012787532,138.01164343540927,-5.0
6.346,4.119221357453907,22.18118301278754,138.05600580143485,-5.0
6.348,4.119221357453908,22.18118301278755,138.10036816746043,-5.0
6.3500000000000005,4.119221357453909,22.18118301278756,138.14473053348598,-5.0
6.352,4.11922135745391,22.18118301278757,138.18909289951156,-5.0
6.354,4.1192213574539105,22.181183012787578,138.23345526553715,-5.0
6.356,4.119221357453911,22.18118301278759,138.27781763156273,-5.0
6.3580000000000005,4.119221357453911,22.1811830127876,138.3221799975883,-5.0
6.36,4.119221357453912,22.181183012787606,138.3665423636139,-5.0
6.362,4.119221357453913,22.181183012787617,138.41090472963947,-5.0
6.364,4.119221357453914,22.181183012787628,138.45526709566505,-5.0
6.3660000000000005,4.119221357453915,22.181183012787635,138.49962946169063,-5.0
6.368,4.119221357453916,22.181183012787642,138.5439918277162,-5.0
6.37,4.119221357453917,22.18118301278765,138.5883541937418,-5.0
6.372,4.119221357453918,22.181183012787656,138.63271655976737,-5.0
6.3740000000000006,4.1192213574539185,22.181183012787663,138.67707892579296,-5.0
6.376,4.1192213574539185,22.181183012787667,138.72144129181854,-5.0
6.378,4.119221357453919,22.181183012787674,138.76580365784412,-5.0
6.38,4.11922135745392,22.18118301278768,138.8101660238697,-5.0
6.382000000000001,4.119221357453921,22.181183012787688,138.85452838989528,-5.0
6.384,4.119221357453922,22.18118301278769,138.89889075592086,-5.0
6.386,4.119221357453923,22.1811830127877,138.94325312194644,-5.0
6.388,4.119221357453924,22.181183012787706,138.98761548797202,-5.0
6.390000000000001,4.119221357453925,22.181183012787713,139.0319778539976,-5.0
6.392,4.119221357453926,22.18118301278772,139.07634022002318,-5.0
6.394,4.1192213574539265,22.181183012787724,139.12070258604876,-5.0
6.396,4.1192213574539265,22.18118301278773,139.16506495207432,-5.0
6.398000000000001,4.119221357453927,22.181183012787738,139.2094273180999,-5.0
6.4,4.119221357453928,22.181183012787745,139.25378968412548,-5.0
6.402,4.119221357453929,22.181183012787752,139.29815205015106,-5.0
6.404,4.11922135745393,22.181183012787752,139.34251441617664,-5.0
6.406,4.119221357453931,22.181183012787756,139.38687678220222,-5.0
6.408,4.119221357453932,22.18118301278776,139.4312391482278,-5.0
6.41,4.119221357453933,22.181183012787763,139.47560151425338,-5.0
6.412,4.119221357453934,22.181183012787766,139.51996388027897,-5.0
6.414,4.1192213574539345,22.18118301278777,139.56432624630455,-5.0
6.416,4.1192213574539345,22.181183012787773,139.60868861233013,-5.0
6.418,4.119221357453935,22.181183012787777,139.6530509783557,-5.0
6.42,4.119221357453936,22.18118301278778,139.6974133443813,-5.0
6.422,4.119221357453937,22.181183012787784,139.74177571040687,-5.0
6.424,4.119221357453938,22.181183012787784,139.78613807643245,-5.0
6.426,4.119221357453939,22.181183012787788,139.83050044245803,-5.0
6.428,4.11922135745394,22.18118301278779,139.8748628084836,-5.0
6.43,4.119221357453941,22.181183012787795,139.9192251745092,-5.0
6.432,4.119221357453942,22.1811830127878,139.96358754053477,-5.0
6.434,4.119221357453942,22.181183012787802,140.00794990656036,-5.0
6.436,4.1192213574539425,22.181183012787805,140.05231227258594,-5.0
6.438,4.119221357453943,22.18118301278781,140.09667463861152,-5.0
6.44,4.119221357453944,22.181183012787812,140.1410370046371,-5.0
6.442,4.119221357453945,22.181183012787812,140.18539937066265,-5.0
6.444,4.119221357453946,22.181183012787816,140.22976173668823,-5.0
6.446,4.119221357453947,22.18118301278782,140.2741241027138,-5.0
6.448,4.119221357453948,22.181183012787823,140.3184864687394,-5.0
6.45,4.119221357453949,22.181183012787823,140.36284883476497,-5.0
6.452,4.11922135745395,22.181183012787823,140.40721120079056,-5.0
6.454,4.11922135745395,22.181183012787823,140.45157356681614,-5.0
6.456,4.1192213574539505,22.181183012787823,140.49593593284172,-5.0
6.458,4.119221357453951,22.181183012787823,140.5402982988673,-5.0
6.46,4.119221357453952,22.181183012787823,140.58466066489288,-5.0
6.462,4.119221357453953,22.181183012787823,140.62902303091846,-5.0
6.464,4.119221357453954,22.181183012787823,140.67338539694404,-5.0
6.466,4.119221357453955,22.181183012787823,140.71774776296962,-5.0
6.468,4.119221357453956,22.181183012787823,140.7621101289952,-5.0
6.47,4.119221357453957,22.181183012787823,140.80647249502078,-5.0
6.472,4.119221357453957,22.181183012787823,140.85083486104637,-5.0
6.474,4.119221357453958,22.181183012787823,140.89519722707195,-5.0
6.476,4.1192213574539585,22.181183012787823,140.93955959309753,-5.0
6.478,4.119221357453959,22.181183012787823,140.9839219591231,-5.0
6.48,4.11922135745396,22.181183012787823,141.0282843251487,-5.0
6.482,4.119221357453961,22.181183012787823,141.07264669117427,-5.0
6.484,4.119221357453961,22.181183012787823,141.11700905719985,-5.0
6.486,4.119221357453961,22.181183012787823,141.16137142322543,-5.0
6.488,4.119221357453961,22.181183012787823,141.20573378925098,-5.0
6.49,4.119221357453961,22.181183012787823,141.25009615527657,-5.0
6.492,4.119221357453961,22.181183012787823,141.29445852130215,-5.0
6.494,4.119221357453961,22.181183012787823,141.33882088732773,-5.0
6.496,4.119221357453961,22.181183012787823,141.3831832533533,-5.0
6.498,4.119221357453961,22.181183012787823,141.4275456193789,-5.0
6.5,4.119221357453961,22.181183012787823,141.47190798540447,-5.0
6.502,4.119221357453961,22.181183012787823,141.51627035143005,-5.0
6.5040000000000004,4.119221357453961,22.181183012787823,141.56063271745563,-5.0
6.506,4.119221357453961,22.181183012787823,141.6049950834812,-5.0
6.508,4.119221357453961,22.181183012787823,141.6493574495068,-5.0
6.51,4.119221357453961,22.181183012787823,141.69371981553238,-5.0
6.5120000000000005,4.119221357453961,22.181183012787823,141.73808218155796,-5.0
6.514,4.119221357453961,22.181183012787823,141.78244454758354,-5.0
6.516,4.119221357453961,22.181183012787823,141.82680691360912,-5.0
6.518,4.119221357453961,22.181183012787823,141.8711692796347,-5.0
6.5200000000000005,4.119221357453961,22.181183012787823,141.91553164566028,-5.0
6.522,4.119221357453961,22.181183012787823,141.95989401168586,-5.0
6.524,4.119221357453961,22.181183012787823,142.00425637771144,-5.0
6.526,4.119221357453961,22.181183012787823,142.04861874373702,-5.0
6.5280000000000005,4.119221357453961,22.181183012787823,142.0929811097626,-5.0
6.53,4.119221357453961,22.181183012787823,142.13734347578819,-5.0
6.532,4.119221357453961,22.181183012787823,142.18170584181377,-5.0
6.534,4.119221357453961,22.181183012787823,142.22606820783932,-5.0
6.5360000000000005,4.119221357453961,22.181183012787823,142.2704305738649,-5.0
6.538,4.119221357453961,22.181183012787823,142.31479293989048,-5.0
6.54,4.119221357453961,22.181183012787823,142.35915530591606,-5.0
6.542,4.119221357453961,22.181183012787823,142.40351767194164,-5.0
6.5440000000000005,4.119221357453961,22.181183012787823,142.44788003796722,-5.0
6.546,4.119221357453961,22.181183012787823,142.4922424039928,-5.0
6.548,4.119221357453961,22.181183012787823,142.53660477001839,-5.0
6.55,4.119221357453961,22.181183012787823,142.58096713604397,-5.0
6.5520000000000005,4.119221357453961,22.181183012787823,142.62532950206955,-5.0
6.554,4.119221357453961,22.181183012787823,142.66969186809513,-5.0
6.556,4.119221357453961,22.181183012787823,142.7140542341207,-5.0
6.558,4.119221357453961,22.181183012787823,142.7584166001463,-5.0
6.5600000000000005,4.119221357453961,22.181183012787823,142.80277896617187,-5.0
6.562,4.119221357453961,22.181183012787823,142.84714133219745,-5.0
6.564,4.119221357453961,22.181183012787823,142.89150369822303,-5.0
6.566,4.119221357453961,22.181183012787823,142.93586606424861,-5.0
6.5680000000000005,4.119221357453961,22.181183012787823,142.9802284302742,-5.0
6.57,4.119221357453961,22.181183012787823,143.02459079629978,-5.0
6.572,4.119221357453961,22.181183012787823,143.06895316232536,-5.0
6.574,4.119221357453961,22.181183012787823,143.11331552835094,-5.0
6.5760000000000005,4.119221357453961,22.181183012787823,143.15767789437652,-5.0
6.578,4.119221357453961,22.181183012787823,143.2020402604021,-5.0
6.58,4.119221357453961,22.181183012787823,143.24640262642765,-5.0
6.582,4.119221357453961,22.181183012787823,143.29076499245323,-5.0
6.5840000000000005,4.119221357453961,22.181183012787823,143.33512735847881,-5.0
6.586,4.119221357453961,22.181183012787823,143.3794897245044,-5.0
6.588,4.119221357453961,22.181183012787823,143.42385209052998,-5.0
6.59,4.119221357453961,22.181183012787823,143.46821445655556,-5.0
6.5920000000000005,4.119221357453961,22.181183012787823,143.51257682258114,-5.0
6.594,4.119221357453961,22.181183012787823,143.55693918860672,-5.0
6.596,4.119221357453961,22.181183012787823,143.6013015546323,-5.0
6.598,4.119221357453961,22.181183012787823,143.64566392065788,-5.0
6.6000000000000005,4.119221357453961,22.181183012787823,143.69002628668346,-5.0
6.602,4.119221357453961,22.181183012787823,143.73438865270904,-5.0
6.604,4.119221357453961,22.181183012787823,143.77875101873462,-5.0
6.606,4.119221357453961,22.181183012787823,143.8231133847602,-5.0
6.6080000000000005,4.119221357453961,22.181183012787823,143.8674757507858,-5.0
6.61,4.119221357453961,22.181183012787823,143.91183811681137,-5.0
6.612,4.119221357453961,22.181183012787823,143.95620048283695,-5.0
6.614,4.119221357453961,22.181183012787823,144.00056284886253,-5.0
6.6160000000000005,4.119221357453961,22.181183012787823,144.0449252148881,-5.0
6.618,4.119221357453961,22.181183012787823,144.0892875809137,-5.0
6.62,4.119221357453961,22.181183012787823,144.13364994693927,-5.0
6.622,4.119221357453961,22.181183012787823,144.17801231296485,-5.0
6.6240000000000006,4.119221357453961,22.181183012787823,144.22237467899043,-5.0
6.626,4.119221357453961,22.181183012787823,144.266737045016,-5.0
6.628,4.119221357453961,22.181183012787823,144.31109941104157,-5.0
6.63,4.119221357453961,22.181183012787823,144.35546177706715,-5.0
6.632000000000001,4.119221357453961,22.181183012787823,144.39982414309273,-5.0
6.634,4.119221357453961,22.181183012787823,144.4441865091183,-5.0
6.636,4.119221357453961,22.181183012787823,144.4885488751439,-5.0
6.638,4.119221357453961,22.181183012787823,144.53291124116947,-5.0
6.640000000000001,4.119221357453961,22.181183012787823,144.57727360719505,-5.0
6.642,4.119221357453961,22.181183012787823,144.62163597322063,-5.0
6.644,4.119221357453961,22.181183012787823,144.66599833924622,-5.0
6.646,4.119221357453961,22.181183012787823,144.7103607052718,-5.0
6.648000000000001,4.119221357453961,22.181183012787823,144.75472307129738,-5.0
6.65,4.119221357453961,22.181183012787823,144.79908543732296,-5.0
6.652,4.119221357453961,22.181183012787823,144.84344780334854,-5.0
6.654,4.119221357453961,22.181183012787823,144.88781016937412,-5.0
6.656000000000001,4.119221357453961,22.181183012787823,144.9321725353997,-5.0
6.658,4.119221357453961,22.181183012787823,144.97653490142528,-5.0
6.66,4.119221357453961,22.181183012787823,145.02089726745086,-5.0
6.662,4.119221357453961,22.181183012787823,145.06525963347644,-5.0
6.664,4.119221357453961,22.181183012787823,145.10962199950202,-5.0
6.666,4.119221357453961,22.181183012787823,145.1539843655276,-5.0
6.668,4.119221357453961,22.181183012787823,145.1983467315532,-5.0
6.67,4.119221357453961,22.181183012787823,145.24270909757877,-5.0
6.672,4.119221357453961,22.181183012787823,145.28707146360432,-5.0
6.674,4.119221357453961,22.181183012787823,145.3314338296299,-5.0
6.676,4.119221357453961,22.181183012787823,145.37579619565548,-5.0
6.678,4.119221357453961,22.181183012787823,145.42015856168106,-5.0
6.68,4.119221357453961,22.181183012787823,145.46452092770664,-5.0
6.682,4.119221357453961,22.181183012787823,145.50888329373223,-5.0
6.684,4.119221357453961,22.181183012787823,145.5532456597578,-5.0
6.686,4.119221357453961,22.181183012787823,145.5976080257834,-5.0
6.688,4.119221357453961,22.181183012787823,145.64197039180897,-5.0
6.69,4.119221357453961,22.181183012787823,145.68633275783455,-5.0
6.692,4.119221357453961,22.181183012787823,145.73069512386013,-5.0
6.694,4.119221357453961,22.181183012787823,145.7750574898857,-5.0
6.696,4.119221357453961,22.181183012787823,145.8194198559113,-5.0
6.698,4.119221357453961,22.181183012787823,145.86378222193687,-5.0
6.7,4.119221357453961,22.181183012787823,145.90814458796245,-5.0
6.702,4.119221357453961,22.181183012787823,145.95250695398803,-5.0
6.704,4.119221357453961,22.181183012787823,145.99686932001362,-5.0
6.706,4.119221357453961,22.181183012787823,146.0412316860392,-5.0
6.708,4.119221357453961,22.181183012787823,146.08559405206478,-5.0
6.71,4.119221357453961,22.181183012787823,146.12995641809036,-5.0
6.712,4.119221357453961,22.181183012787823,146.17431878411594,-5.0
6.714,4.119221357453961,22.181183012787823,146.21868115014152,-5.0
6.716,4.119221357453961,22.181183012787823,146.2630435161671,-5.0
6.718,4.119221357453961,22.181183012787823,146.30740588219265,-5.0
6.72,4.119221357453961,22.181183012787823,146.35176824821824,-5.0
6.722,4.119221357453961,22.181183012787823,146.39613061424382,-5.0
6.724,4.119221357453961,22.181183012787823,146.4404929802694,-5.0
6.726,4.119221357453961,22.181183012787823,146.48485534629498,-5.0
6.728,4.119221357453961,22.181183012787823,146.52921771232056,-5.0
6.73,4.119221357453961,22.181183012787823,146.57358007834614,-5.0
6.732,4.119221357453961,22.181183012787823,146.61794244437172,-5.0
6.734,4.119221357453961,22.181183012787823,146.6623048103973,-5.0
6.736,4.119221357453961,22.181183012787823,146.70666717642288,-5.0
6.738,4.119221357453961,22.181183012787823,146.75102954244846,-5.0
6.74,4.119221357453961,22.181183012787823,146.79539190847404,-5.0
6.742,4.119221357453961,22.181183012787823,146.83975427449963,-5.0
6.744,4.119221357453961,22.181183012787823,146.8841166405252,-5.0
6.746,4.119221357453961,22.181183012787823,146.9284790065508,-5.0
6.748,4.119221357453961,22.181183012787823,146.97284137257637,-5.0
6.75,4.119221357453961,22.181183012787823,147.01720373860195,-5.0
6.752,4.119221357453961,22.181183012787823,147.06156610462753,-5.0
6.7540000000000004,4.119221357453961,22.181183012787823,147.1059284706531,-5.0
6.756,4.119221357453961,22.181183012787823,147.1502908366787,-5.0
6.758,4.119221357453961,22.181183012787823,147.19465320270427,-5.0
6.76,4.119221357453961,22.181183012787823,147.23901556872985,-5.0
6.7620000000000005,4.119221357453961,22.181183012787823,147.28337793475544,-5.0
6.764,4.119221357453961,22.181183012787823,147.327740300781,-5.0
6.766,4.119221357453961,22.181183012787823,147.37210266680657,-5.0
6.768,4.119221357453961,22.181183012787823,147.41646503283215,-5.0
6.7700000000000005,4.119221357453961,22.181183012787823,147.46082739885773,-5.0
6.772,4.119221357453961,22.181183012787823,147.5051897648833,-5.0
6.774,4.119221357453961,22.181183012787823,147.5495521309089,-5.0
6.776,4.119221357453961,22.181183012787823,147.59391449693447,-5.0
6.7780000000000005,4.119221357453961,22.181183012787823,147.63827686296005,-5.0
6.78,4.119221357453961,22.181183012787823,147.68263922898564,-5.0
6.782,4.119221357453961,22.181183012787823,147.72700159501122,-5.0
6.784,4.119221357453961,22.181183012787823,147.7713639610368,-5.0
6.7860000000000005,4.119221357453961,22.181183012787823,147.81572632706238,-5.0
6.788,4.119221357453961,22.181183012787823,147.86008869308796,-5.0
6.79,4.119221357453961,22.181183012787823,147.90445105911354,-5.0
6.792,4.119221357453961,22.181183012787823,147.94881342513912,-5.0
6.7940000000000005,4.119221357453961,22.181183012787823,147.9931757911647,-5.0
6.796,4.119221357453961,22.181183012787823,148.03753815719028,-5.0
6.798,4.119221357453961,22.181183012787823,148.08190052321586,-5.0
6.8,4.119221357453961,22.181183012787823,148.12626288924145,-5.0
6.8020000000000005,4.119221357453961,22.181183012787823,148.17062525526703,-5.0
6.804,4.119221357453961,22.181183012787823,148.2149876212926,-5.0
6.806,4.119221357453961,22.181183012787823,148.2593499873182,-5.0
6.808,4.119221357453961,22.181183012787823,148.30371235334377,-5.0
6.8100000000000005,4.119221357453961,22.181183012787823,148.34807471936932,-5.0
6.812,4.119221357453961,22.181183012787823,148.3924370853949,-5.0
6.814,4.119221357453961,22.181183012787823,148.43679945142048,-5.0
6.816,4.119221357453961,22.181183012787823,148.48116181744606,-5.0
6.8180000000000005,4.119221357453961,22.181183012787823,148.52552418347165,-5.0
6.82,4.119221357453961,22.181183012787823,148.56988654949723,-5.0
6.822,4.119221357453961,22.181183012787823,148.6142489155228,-5.0
6.824,4.119221357453961,22.181183012787823,148.6586112815484,-5.0
6.8260000000000005,4.119221357453961,22.181183012787823,148.70297364757397,-5.0
6.828,4.119221357453961,22.181183012787823,148.74733601359955,-5.0
6.83,4.119221357453961,22.181183012787823,148.79169837962513,-5.0
6.832,4.119221357453961,22.181183012787823,148.8360607456507,-5.0
6.8340000000000005,4.119221357453961,22.181183012787823,148.8804231116763,-5.0
6.836,4.119221357453961,22.181183012787823,148.92478547770187,-5.0
6.838,4.119221357453961,22.181183012787823,148.96914784372746,-5.0
6.84,4.119221357453961,22.181183012787823,149.01351020975304,-5.0
6.8420000000000005,4.119221357453961,22.181183012787823,149.05787257577862,-5.0
6.844,4.119221357453961,22.181183012787823,149.1022349418042,-5.0
6.846,4.119221357453961,22.181183012787823,149.14659730782978,-5.0
6.848,4.119221357453961,22.181183012787823,149.19095967385536,-5.0
6.8500000000000005,4.119221357453961,22.181183012787823,149.23532203988094,-5.0
6.852,4.119221357453961,22.181183012787823,149.27968440590652,-5.0
6.854,4.119221357453961,22.181183012787823,149.3240467719321,-5.0
6.856,4.119221357453961,22.181183012787823,149.36840913795766,-5.0
6.8580000000000005,4.119221357453961,22.181183012787823,149.41277150398324,-5.0
6.86,4.119221357453961,22.181183012787823,149.45713387000882,-5.0
6.862,4.119221357453961,22.181183012787823,149.5014962360344,-5.0
6.864,4.119221357453961,22.181183012787823,149.54585860205998,-5.0
6.8660000000000005,4.119221357453961,22.181183012787823,149.59022096808556,-5.0
6.868,4.119221357453961,22.181183012787823,149.63458333411114,-5.0
6.87,4.119221357453961,22.181183012787823,149.67894570013672,-5.0
6.872,4.119221357453961,22.181183012787823,149.7233080661623,-5.0
6.8740000000000006,4.119221357453961,22.181183012787823,149.76767043218788,-5.0
6.876,4.119221357453961,22.181183012787823,149.81203279821347,-5.0
6.878,4.119221357453961,22.181183012787823,149.85639516423905,-5.0
6.88,4.119221357453961,22.181183012787823,149.90075753026463,-5.0
6.882000000000001,4.119221357453961,22.181183012787823,149.9451198962902,-5.0
6.884,4.119221357453961,22.181183012787823,149.9894822623158,-5.0
6.886,4.119221357453961,22.181183012787823,150.03384462834137,-5.0
6.888,4.119221357453961,22.181183012787823,150.07820699436695,-5.0
6.890000000000001,4.119221357453961,22.181183012787823,150.12256936039253,-5.0
6.892,4.119221357453961,22.181183012787823,150.1669317264181,-5.0
6.894,4.119221357453961,22.181183012787823,150.2112940924437,-5.0
6.896,4.119221357453961,22.181183012787823,150.25565645846928,-5.0
6.898000000000001,4.119221357453961,22.181183012787823,150.30001882449486,-5.0
6.9,4.119221357453961,22.181183012787823,150.34438119052044,-5.0
6.902,4.119221357453961,22.181183012787823,150.388743556546,-5.0
6.904,4.119221357453961,22.181183012787823,150.43310592257157,-5.0
6.906000000000001,4.119221357453961,22.181183012787823,150.47746828859715,-5.0
6.908,4.119221357453961,22.181183012787823,150.52183065462273,-5.0
6.91,4.119221357453961,22.181183012787823,150.5661930206483,-5.0
6.912,4.119221357453961,22.181183012787823,150.6105553866739,-5.0
6.914,4.119221357453961,22.181183012787823,150.65491775269948,-5.0
6.916,4.119221357453961,22.181183012787823,150.69928011872506,-5.0
6.918,4.119221357453961,22.181183012787823,150.74364248475064,-5.0
6.92,4.119221357453961,22.181183012787823,150.78800485077622,-5.0
6.922,4.119221357453961,22.181183012787823,150.8323672168018,-5.0
6.924,4.119221357453961,22.181183012787823,150.87672958282738,-5.0
6.926,4.119221357453961,22.181183012787823,150.92109194885296,-5.0
6.928,4.119221357453961,22.181183012787823,150.96545431487854,-5.0
6.93,4.119221357453961,22.181183012787823,151.00981668090412,-5.0
6.932,4.119221357453961,22.181183012787823,151.0541790469297,-5.0
6.934,4.119221357453961,22.181183012787823,151.09854141295529,-5.0
6.936,4.119221357453961,22.181183012787823,151.14290377898087,-5.0
6.938,4.119221357453961,22.181183012787823,151.18726614500645,-5.0
6.94,4.119221357453961,22.181183012787823,151.23162851103203,-5.0
6.942,4.119221357453961,22.181183012787823,151.2759908770576,-5.0
6.944,4.119221357453961,22.181183012787823,151.3203532430832,-5.0
6.946,4.119221357453961,22.181183012787823,151.36471560910877,-5.0
6.948,4.119221357453961,22.181183012787823,151.40907797513432,-5.0
6.95,4.119221357453961,22.181183012787823,151.4534403411599,-5.0
6.952,4.119221357453961,22.181183012787823,151.49780270718549,-5.0
6.954,4.119221357453961,22.181183012787823,151.54216507321107,-5.0
6.956,4.119221357453961,22.181183012787823,151.58652743923665,-5.0
6.958,4.119221357453961,22.181183012787823,151.63088980526223,-5.0
6.96,4.119221357453961,22.181183012787823,151.6752521712878,-5.0
6.962,4.119221357453961,22.181183012787823,151.7196145373134,-5.0
6.964,4.119221357453961,22.181183012787823,151.76397690333897,-5.0
6.966,4.119221357453961,22.181183012787823,151.80833926936455,-5.0
6.968,4.119221357453961,22.181183012787823,151.85270163539013,-5.0
6.97,4.119221357453961,22.181183012787823,151.8970640014157,-5.0
6.972,4.119221357453961,22.181183012787823,151.9414263674413,-5.0
6.974,4.119221357453961,22.181183012787823,151.98578873346688,-5.0
6.976,4.119221357453961,22.181183012787823,152.03015109949246,-5.0
6.978,4.119221357453961,22.181183012787823,152.07451346551804,-5.0
6.98,4.119221357453961,22.181183012787823,152.11887583154362,-5.0
6.982,4.119221357453961,22.181183012787823,152.1632381975692,-5.0
6.984,4.119221357453961,22.181183012787823,152.20760056359478,-5.0
6.986,4.119221357453961,22.181183012787823,152.25196292962036,-5.0
6.988,4.119221357453961,22.181183012787823,152.29632529564594,-5.0
6.99,4.119221357453961,22.181183012787823,152.34068766167152,-5.0
6.992,4.119221357453961,22.181183012787823,152.3850500276971,-5.0
6.994,4.119221357453961,22.181183012787823,152.42941239372266,-5.0
6.996,4.119221357453961,22.181183012787823,152.47377475974824,-5.0
6.998,4.119221357453961,22.181183012787823,152.51813712577382,-5.0
7.0,4.119221357453961,22.181183012787823,152.5624994917994,-5.0
7.002,4.119221357453961,22.181183012787823,152.60686185782498,-5.0
7.0040000000000004,4.119221357453961,22.181183012787823,152.65122422385056,-5.0
7.006,4.119221357453961,22.181183012787823,152.69558658987614,-5.0
7.008,4.119221357453961,22.181183012787823,152.73994895590172,-5.0
7.01,4.119221357453961,22.181183012787823,152.7843113219273,-5.0
7.0120000000000005,4.119221357453961,22.181183012787823,152.8286736879529,-5.0
7.014,4.119221357453961,22.181183012787823,152.87303605397847,-5.0
7.016,4.119221357453961,22.181183012787823,152.91739842000405,-5.0
7.018,4.119221357453961,22.181183012787823,152.96176078602963,-5.0
7.0200000000000005,4.119221357453961,22.181183012787823,153.0061231520552,-5.0
7.022,4.119221357453961,22.181183012787823,153.0504855180808,-5.0
7.024,4.119221357453961,22.181183012787823,153.09484788410637,-5.0
